run_id,market,model,feature_set,seed,config_sha256,aligned_warmup_rows,matched_plan_path,dataset_path,dataset_sha256,git_revision,python_version,platform,forecastle_version,torch_version,device_requested,worker_device,physical_gpu_id,divergence,matched_plan_sha256,status,last_action,started_at,completed_at,duration_seconds,artifact_dir,last_checked_at,source_batch
us_sp500__cnn1d__close__seed2026,us_sp500,cnn1d,close,2026,21d2cf7e0d4c6c540c6f0d82a5ba5bf8982acb845d63f0d4805e172fe1182ad7,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:18:04.810097+00:00,2026-07-24T00:19:35.686131+00:00,90.86977688200022,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__cnn1d__close__seed2026/artifacts/20260724_001804_891878,,g7_stage1_expanding_recursive_neural
us_sp500__cnn1d__indicators__seed1,us_sp500,cnn1d,indicators,1,67f8003ee761575bd36e8030b94448acb714ccb8f750c3d39bde57d07dcb2119,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:19:35.687832+00:00,2026-07-24T00:21:14.625602+00:00,98.93149317400002,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__cnn1d__indicators__seed1/artifacts/20260724_001935_774676,,g7_stage1_expanding_recursive_neural
us_sp500__cnn1d__indicators__seed42,us_sp500,cnn1d,indicators,42,8ca223bfb0f02e654c6259e1e2215003b6a4fb6db7eb7fa54e04eb934577a7b9,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:21:14.627370+00:00,2026-07-24T00:22:50.071380+00:00,95.4374474729998,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__cnn1d__indicators__seed42/artifacts/20260724_002114_716650,,g7_stage1_expanding_recursive_neural
us_sp500__cnn1d__indicators__seed2026,us_sp500,cnn1d,indicators,2026,129f2084b16ea25f2481e908566bf262d84255d71714ced3882617b76d01858a,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:22:50.073135+00:00,2026-07-24T00:24:21.330572+00:00,91.25083429100005,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__cnn1d__indicators__seed2026/artifacts/20260724_002250_159784,,g7_stage1_expanding_recursive_neural
us_sp500__lstm_gru__close__seed1,us_sp500,lstm_gru,close,1,f5294c798fb09526a3a444c31c7edd96a6ddfcbc29d091bf9e2756a25160ca4f,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:24:21.332275+00:00,2026-07-24T00:26:37.008725+00:00,135.67019857800005,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__lstm_gru__close__seed1/artifacts/20260724_002421_411276,,g7_stage1_expanding_recursive_neural
us_sp500__lstm_gru__close__seed42,us_sp500,lstm_gru,close,42,6cf28974911a769f732f7dc28e18725c65a81b6d25199c027d43bad204039596,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:26:37.010758+00:00,2026-07-24T00:28:56.506351+00:00,139.48901341599958,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__lstm_gru__close__seed42/artifacts/20260724_002637_091211,,g7_stage1_expanding_recursive_neural
us_sp500__lstm_gru__close__seed2026,us_sp500,lstm_gru,close,2026,ba70692b2596a2ab3f7bbf869e88e4bbb1f160e609d50224a739d5717c9d355d,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:28:56.508213+00:00,2026-07-24T00:30:57.946719+00:00,121.43188513299992,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__lstm_gru__close__seed2026/artifacts/20260724_002856_588433,,g7_stage1_expanding_recursive_neural
us_sp500__lstm_gru__indicators__seed1,us_sp500,lstm_gru,indicators,1,1793ae639f7e6f2174b6c87563a8b980b283ac02a75724932c285bdb8da1e8e1,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:30:57.948527+00:00,2026-07-24T00:33:02.978771+00:00,125.02403640400009,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__lstm_gru__indicators__seed1/artifacts/20260724_003058_034285,,g7_stage1_expanding_recursive_neural
us_sp500__lstm_gru__indicators__seed42,us_sp500,lstm_gru,indicators,42,dba5029e02d24bcdcc8e43bc6240bac881bf8924c3769709fef0de1ef52e9d29,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:33:02.980574+00:00,2026-07-24T00:35:14.181509+00:00,131.19474151399982,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__lstm_gru__indicators__seed42/artifacts/20260724_003303_067710,,g7_stage1_expanding_recursive_neural
us_sp500__lstm_gru__indicators__seed2026,us_sp500,lstm_gru,indicators,2026,204ec4444b063f8a04060b6480fe3f40a1509bc247fb35e5a4ab51f9fbc0bbc5,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:35:14.183576+00:00,2026-07-24T00:37:20.534676+00:00,126.34442527400006,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__lstm_gru__indicators__seed2026/artifacts/20260724_003514_276334,,g7_stage1_expanding_recursive_neural
us_sp500__dnfs__close__seed1,us_sp500,dnfs,close,1,c01d383b306073717f04dc8dae852f0baadc19e0093631e4056e50a05cf434aa,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:37:20.536401+00:00,2026-07-24T00:40:03.721637+00:00,163.17850121799984,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__dnfs__close__seed1/artifacts/20260724_003720_616639,,g7_stage1_expanding_recursive_neural
us_sp500__dnfs__close__seed42,us_sp500,dnfs,close,42,89eb2c5d4f9bb31a77342901fafbff14db93691dc698597ef84846194fa4a3e5,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:40:03.723435+00:00,2026-07-24T00:42:42.151526+00:00,158.4216425959994,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__dnfs__close__seed42/artifacts/20260724_004003_803260,,g7_stage1_expanding_recursive_neural
us_sp500__dnfs__close__seed2026,us_sp500,dnfs,close,2026,4f5fef56ef438d772e1c5949b36dc92c6fcf2c4c25f339a6c9546683460eb8d4,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:42:42.153538+00:00,2026-07-24T00:45:30.065148+00:00,167.9053206189992,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__dnfs__close__seed2026/artifacts/20260724_004242_233237,,g7_stage1_expanding_recursive_neural
us_sp500__dnfs__indicators__seed1,us_sp500,dnfs,indicators,1,4ce18042dd7f62849220f1c54df4a32da91157534e12d8562b0be989455f0352,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:45:30.066858+00:00,2026-07-24T00:48:17.705143+00:00,167.63178444999994,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__dnfs__indicators__seed1/artifacts/20260724_004530_156850,,g7_stage1_expanding_recursive_neural
us_sp500__dnfs__indicators__seed42,us_sp500,dnfs,indicators,42,5a2254f8266ce5f39ddbeeb339cd4f5f34ad5f5f9e721f6d4f7e5285ff0d7b25,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:48:17.706942+00:00,2026-07-24T00:50:47.795665+00:00,150.08218815600048,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__dnfs__indicators__seed42/artifacts/20260724_004817_796712,,g7_stage1_expanding_recursive_neural
us_sp500__dnfs__indicators__seed2026,us_sp500,dnfs,indicators,2026,a78ab081d0c3b25b44f15cc290523975508f7cd7e7db9dcac043a25caa4ec3c4,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:50:47.797767+00:00,2026-07-24T00:53:19.356283+00:00,151.55207561099996,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__dnfs__indicators__seed2026/artifacts/20260724_005047_884371,,g7_stage1_expanding_recursive_neural
